,area_metro_quadrado_int,quartos_int,banheiros_int,vagas_int,preco_anuncio_float
7801,152,5,7,4,839000.0
7802,340,3,2,3,1800000.0
7803,170,3,4,4,1800000.0
7804,790,4,5,8,7410000.0
7805,46,1,1,1,250000.0
7806,280,5,2,5,3000000.0
7807,150,9,2,1,2600000.0
7808,128,3,1,2,730000.0
7810,736,5,3,12,4499000.0
7811,143,2,1,1,380000.0
7812,200,3,4,3,1300000.0
7813,110,3,4,1,650000.0
7814,2500,3,7,12,12500000.0
7815,450,4,10,8,1340999.0
7816,650,5,7,8,5300000.0
7817,427,4,6,10,1350000.0
7818,140,3,1,2,895000.0
7819,124,2,1,5,590000.0
7820,63,2,1,1,390000.0
7821,340,3,2,2,2660000.0
7822,195,2,3,4,596000.0
7823,300,7,3,2,1300000.0
7824,140,3,2,3,619000.0
7825,260,3,2,4,2400000.0
7827,203,3,2,2,1280000.0
7828,220,4,2,1,645000.0
7829,950,4,7,11,15000000.0
7830,215,3,3,2,749000.0
7831,180,3,4,2,699000.0
7832,68,2,3,1,400000.0
7833,160,4,3,2,800000.0
7834,126,3,2,2,930000.0
7835,300,7,4,2,1170000.0
7836,276,3,1,6,1800000.0
7837,142,3,2,2,749000.0
7839,90,2,1,2,490000.0
7840,463,5,5,6,2990000.0
7841,300,3,2,4,1600000.0
7842,210,4,2,3,740000.0
7843,165,4,1,4,850000.0
7844,256,3,5,4,823400.0
7845,620,4,8,6,4400000.0
7846,135,2,2,1,372000.0
7847,320,4,5,6,1800000.0
7848,273,2,3,3,636000.0
7849,125,3,2,1,530000.0
7850,470,5,5,8,6500000.0
7851,780,4,9,8,11900000.0
7852,400,2,4,4,2150000.0
7853,460,4,4,6,2550000.0
7854,550,4,5,6,3600000.0
7855,160,3,3,3,1600000.0
7856,236,4,3,5,1200000.0
7857,340,3,4,3,3980000.0
7858,379,6,6,4,4990000.0
7859,171,4,1,2,945000.0
7860,240,3,3,3,800000.0
7861,693,4,4,6,16000000.0
7862,300,3,5,4,2900000.0
7863,517,4,8,7,4461000.0
7864,1000,4,6,8,8400000.0
7866,81,2,1,2,319800.0
7867,242,3,1,2,1060000.0
7868,725,5,6,5,21999000.0
7869,209,3,4,3,1600000.0
7870,180,2,3,2,800000.0
7871,600,4,1,7,18000000.0
7872,200,2,4,2,1080000.0
7873,190,3,3,3,735000.0
7874,161,4,1,8,850000.0
7875,250,3,2,2,680000.0
7876,154,3,1,4,500000.0
7877,665,4,3,6,5500000.0
7878,175,2,1,2,500000.0
7879,140,3,3,2,600000.0
7880,87,3,2,1,795000.0
7881,136,2,1,1,480000.0
7882,200,3,3,2,2500000.0
7883,400,4,6,5,1700000.0
7884,400,4,7,5,2650000.0
7885,356,4,5,4,2500000.0
7886,200,3,4,7,1200000.0
7887,250,3,1,3,750000.0
7888,106,3,2,1,420000.0
7889,187,3,4,6,900000.0
7890,160,3,2,2,1349000.0
7891,90,2,1,2,800000.0
7893,560,3,4,6,1300000.0
7894,140,3,2,2,680000.0
7895,120,3,2,2,980000.0
7896,234,2,2,1,957000.0
7897,180,2,1,4,530000.0
7898,660,3,5,12,9000000.0
7899,349,4,6,5,855159.0
7900,200,4,2,3,1200000.0
7901,380,3,6,4,1690000.0
7902,300,4,3,8,1095000.0
7903,80,2,1,3,2200000.0
7905,61,2,2,2,419000.0
7906,180,2,2,6,750000.0
7907,350,3,4,3,1750000.0
7908,180,3,2,2,650000.0
7909,266,3,2,4,1500000.0
7910,500,3,4,8,1850000.0
7911,300,3,5,4,1600000.0
7912,120,3,3,2,878000.0
7913,180,3,3,2,970000.0
7914,200,3,1,1,1200000.0
7915,190,3,4,1,650000.0
7916,230,3,2,2,1100000.0
7917,152,5,7,4,839000.0
7918,340,3,2,3,1800000.0
7919,170,3,4,4,1800000.0
7920,790,4,5,8,7410000.0
7921,46,1,1,1,250000.0
7922,280,5,2,5,3000000.0
7923,150,9,2,1,2600000.0
7924,128,3,1,2,730000.0
7926,736,5,3,12,4499000.0
7927,143,2,1,1,380000.0
7928,200,3,4,3,1300000.0
7929,110,3,4,1,650000.0
7930,2500,3,7,12,12500000.0
7931,450,4,10,8,1340999.0
7932,650,5,7,8,5300000.0
7933,427,4,6,10,1350000.0
7934,140,3,1,2,895000.0
7935,124,2,1,5,590000.0
7936,63,2,1,1,390000.0
7937,340,3,2,2,2660000.0
7938,195,2,3,4,596000.0
7939,300,7,3,2,1300000.0
7940,140,3,2,3,619000.0
7941,260,3,2,4,2400000.0
7943,203,3,2,2,1280000.0
7944,220,4,2,1,645000.0
7945,950,4,7,11,15000000.0
7946,215,3,3,2,749000.0
7947,180,3,4,2,699000.0
7948,68,2,3,1,400000.0
7949,160,4,3,2,800000.0
7950,126,3,2,2,930000.0
7951,300,7,4,2,1170000.0
7952,276,3,1,6,1800000.0
7953,254,2,1,6,900000.0
7955,240,3,3,4,1450000.0
7956,760,4,7,4,15000000.0
7957,140,2,1,1,350000.0
7958,126,3,2,2,870000.0
7960,150,3,3,2,1780000.0
7961,240,3,4,5,1300000.0
7963,94,1,1,1,200038.0
7964,300,3,4,4,1800000.0
7965,720,3,3,6,5000000.0
7966,117,3,1,3,550000.0
7967,200,4,3,5,1060000.0
7968,468,4,5,4,5700000.0
7969,125,2,3,2,749000.0
7970,100,2,2,1,640000.0
7971,118,3,2,1,1200000.0
7972,381,4,1,6,1900000.0
7973,445,4,4,8,2450000.0
7974,314,3,7,4,1450000.0
7975,944,6,7,6,8000000.0
7976,150,4,3,6,765000.0
7978,120,3,1,2,480000.0
7979,340,3,3,8,2300000.0
7980,98,3,2,2,640000.0
7981,140,3,2,5,470000.0
7982,400,4,5,5,2450000.0
7983,461,4,5,7,2650000.0
7984,237,3,5,8,1200000.0
7985,130,2,2,1,550000.0
7986,270,3,4,3,2100000.0
7987,840,4,5,8,5900000.0
7988,130,2,2,1,800000.0
7989,319,3,4,2,5000000.0
7990,382,4,1,4,2400000.0
7991,82,2,2,2,467000.0
7992,400,3,4,4,2197000.0
7993,260,4,2,4,2800000.0
7994,181,3,5,4,890000.0
7995,240,3,5,6,1100000.0
7996,450,4,4,5,3750000.0
7997,250,6,5,2,784000.0
7998,500,4,8,4,12000000.0
7999,277,3,3,2,2400000.0
8000,160,3,1,2,690000.0
8002,580,4,5,4,3200000.0
8003,175,3,4,3,635000.0
8004,197,4,4,3,849000.0
8005,176,4,4,3,520000.0
8006,143,3,4,3,900000.0
8007,289,4,3,6,1600000.0
8008,286,4,4,5,850000.0
8009,135,2,1,1,669000.0
8010,160,3,2,3,580000.0
8011,90,2,1,1,300004.0
8012,210,3,1,4,870000.0
8013,186,4,2,1,690000.0
8014,128,3,2,1,950000.0
8015,248,3,5,3,3900000.0
8016,200,3,3,2,340000.0
8017,85,2,2,3,380000.0
8018,457,4,6,4,2500000.0
8019,140,2,2,2,678000.0
8020,678,4,8,8,6895000.0
8021,280,3,5,6,1750000.0
8022,124,2,1,2,649990.0
8023,390,4,6,5,1600000.0
8025,135,4,3,5,1050000.0
8026,91,2,2,1,720000.0
8027,420,4,1,4,1990000.0
8028,220,3,1,2,795000.0
8029,100,3,2,2,465000.0
8030,90,4,3,2,470000.0
8031,100,3,2,2,2500000.0
8032,300,3,4,2,3900000.0
8033,750,5,9,4,8000000.0
8034,473,5,7,4,6600000.0
8035,98,3,2,3,509000.0
8036,150,3,3,2,740000.0
8037,550,4,8,4,15958000.0
8038,300,5,4,4,515000.0
8040,327,4,4,5,1600000.0
8041,250,4,2,2,970000.0
8042,357,3,4,5,3600000.0
8043,250,2,2,2,600000.0
8044,163,2,1,3,880000.0
8045,283,3,5,2,1150000.0
8046,850,4,4,6,6500000.0
8047,372,4,5,4,4650000.0
8048,125,3,3,2,880000.0
8049,270,3,4,5,1150000.0
8050,120,2,1,2,477000.0
8051,250,3,4,3,1600000.0
8052,149,3,1,3,790000.0
8053,850,4,4,10,11000000.0
8054,144,3,1,1,900000.0
8055,200,2,3,3,1200000.0
8056,348,3,4,4,1000000.0
8057,280,3,1,6,1480000.0
8058,150,3,3,2,1250000.0
8059,136,2,1,1,440000.0
8060,350,4,5,3,1396369.0
8061,110,3,3,2,1399000.0
8062,600,4,6,18,2600000.0
8063,220,4,4,4,1065000.0
8064,223,1,4,2,1350000.0
8065,150,3,4,3,1200000.0
8066,210,3,1,2,5200000.0
8067,164,2,2,5,693000.0
8068,312,3,4,3,2800000.0
8069,1643,4,5,5,4500000.0
8070,380,3,5,4,2700000.0
8072,90,2,2,2,750000.0
8073,264,3,5,4,1300000.0
8074,488,4,5,3,3300000.0
8075,138,2,2,2,950000.0
8076,175,4,3,2,1400000.0
8077,180,3,2,3,1380000.0
8079,194,4,4,2,900000.0
8081,190,3,2,2,1045000.0
8082,350,5,6,5,2000000.0
8083,55,3,1,1,345000.0
8084,670,5,6,7,15000000.0
8085,400,3,3,7,1480000.0
8087,106,2,2,1,448970.0
8088,244,3,1,3,900000.0
8089,400,3,6,6,2800000.0
8090,200,3,1,2,3800000.0
8091,400,4,5,4,3850000.0
8092,364,3,3,3,1500000.0
8093,150,2,3,1,1050000.0
8094,147,3,3,2,970000.0
8095,600,4,6,3,11000000.0
8096,450,4,4,4,2350000.0
8097,280,4,6,6,2100000.0
8098,37,1,2,1,510000.0
8099,274,3,2,6,939000.0
8100,193,3,3,4,950000.0
8101,627,3,5,4,13000000.0
8102,125,2,2,2,689000.0
8103,240,3,1,3,850000.0
8104,900,5,7,10,5800000.0
8105,640,5,7,7,6000000.0
8106,168,3,3,2,450000.0
8107,270,4,4,2,890000.0
8108,116,3,4,2,490000.0
8109,94,3,4,1,1200000.0
8110,129,3,3,3,620000.0
8111,230,3,2,3,1200000.0
8112,229,3,2,3,1199999.0
8113,273,5,5,3,1270000.0
8114,330,3,2,3,1250000.0
8115,177,3,2,3,980000.0
8116,121,3,2,2,590000.0
8117,250,4,4,4,1750000.0
8119,214,4,5,4,2500000.0
8120,202,2,1,4,1000000.0
8121,130,3,3,2,570000.0
8122,360,4,6,8,7497000.0
8123,165,4,4,2,1249000.0
8125,480,5,8,6,2900000.0
8126,572,4,3,7,2553191.0
8127,140,3,2,3,3200000.0
8128,100,2,2,1,700000.0
8129,100,3,2,6,531000.0
8130,200,3,3,4,789500.0
8131,165,3,2,2,498000.0
8132,226,3,3,2,3200000.0
8133,168,2,1,3,630000.0
8134,351,5,7,5,1699999.0
8136,124,2,2,2,995000.0
8137,400,4,6,5,1700000.0
8138,180,3,2,3,900000.0
8139,600,3,2,4,3400000.0
8140,125,3,3,2,760000.0
8141,90,2,1,2,580000.0
8142,205,4,4,3,1490000.0
8143,130,3,3,1,2000000.0
8144,235,4,3,2,1100000.0
8145,90,2,3,2,430000.0
8146,238,3,3,3,1300000.0
8147,349,3,1,2,1277250.0
8148,380,4,5,3,2500000.0
8149,120,3,2,2,525000.0
8150,550,3,5,6,4000000.0
8151,241,2,1,2,361200.0
8152,300,4,1,8,950000.0
8153,286,3,5,4,1950000.0
8154,288,3,3,6,1200000.0
8155,265,3,3,2,550000.0
8156,91,2,2,2,430000.0
8157,389,4,4,4,5000000.0
8158,330,4,4,4,1800000.0
8159,220,3,3,9,1900000.0
8161,545,4,6,10,8500000.0
8162,235,3,3,7,2300000.0
8163,500,4,5,6,9000000.0
8164,102,2,4,2,1200000.0
8165,410,3,5,4,4000000.0
8166,798,5,7,8,4950000.0
8167,405,5,1,5,1800000.0
8168,200,3,4,2,745000.0
8169,400,5,4,6,1750000.0
8170,100,2,2,2,450000.0
8171,365,4,5,5,2950000.0
8172,150,3,4,2,780000.0
8174,220,4,6,3,2000000.0
8175,142,3,3,3,950000.0
8176,406,4,2,4,2500000.0
8177,80,2,1,1,350000.0
8178,300,3,2,3,900000.0
8179,1800,6,9,10,19000000.0
8180,105,2,2,1,445000.0
8181,230,3,4,3,1200000.0
8182,256,5,5,6,2000000.0
8183,179,3,2,2,401100.0
8184,296,3,3,2,1020000.0
8185,150,2,2,3,790000.0
8186,480,3,3,5,1600000.0
8188,840,4,6,8,5899000.0
8189,230,3,2,3,1500000.0
8190,73,2,3,1,896000.0
8191,335,4,3,4,1800000.0
8192,260,3,4,2,1930000.0
8194,90,2,1,2,500000.0
8195,125,3,2,1,2500000.0
8196,200,2,3,2,2900000.0
8197,190,3,2,2,1045000.0
8198,350,5,6,5,2000000.0
8199,55,3,1,1,345000.0
8200,670,5,6,7,15000000.0
8201,400,3,3,7,1480000.0
8203,106,2,2,1,448970.0
8204,244,3,1,3,900000.0
8205,400,3,6,6,2800000.0
8206,200,3,1,2,3800000.0
8207,400,4,5,4,3850000.0
8208,364,3,3,3,1500000.0
8209,150,2,3,1,1050000.0
8210,147,3,3,2,970000.0
8211,600,4,6,3,11000000.0
8212,180,3,1,2,850000.0
8213,450,4,4,4,2350000.0
8214,280,4,6,6,2100000.0
8215,37,1,2,1,510000.0
8216,274,3,2,6,939000.0
8217,193,3,3,4,950000.0
8218,627,3,5,4,13000000.0
8219,125,2,2,2,689000.0
8220,240,3,1,3,850000.0
8221,900,5,7,10,5800000.0
8222,640,5,7,7,6000000.0
8223,168,3,3,2,450000.0
8224,270,4,4,2,890000.0
8225,116,3,4,2,490000.0
8226,94,3,4,1,1200000.0
8227,129,3,3,3,620000.0
8228,230,3,2,3,1200000.0
8229,229,3,2,3,1199999.0
8230,273,5,5,3,1270000.0
8231,330,3,2,3,1250000.0
8232,177,3,2,3,980000.0
8233,121,3,2,2,590000.0
8234,250,4,4,4,1750000.0
8236,214,4,5,4,2500000.0
8237,202,2,1,4,1000000.0
8238,130,3,3,2,570000.0
8239,360,4,6,8,7497000.0
8240,165,4,4,2,1249000.0
8242,564,3,5,3,8500000.0
8243,67,2,1,1,257600.0
8244,103,3,2,2,750000.0
8245,225,4,1,5,1390000.0
8246,146,3,1,1,480000.0
8248,500,3,6,6,2300000.0
8249,185,4,5,4,2100000.0
8250,282,4,2,4,1705000.0
8251,110,3,3,2,650000.0
8252,345,4,6,4,2500000.0
8253,84,2,3,2,649000.0
8254,120,3,2,2,580000.0
8255,260,3,4,3,5250000.0
8256,157,2,1,2,640000.0
8257,141,3,1,4,800000.0
8258,200,3,4,3,1000000.0
8259,233,3,2,5,2000000.0
8260,280,3,1,2,1200000.0
8261,347,4,4,6,2100000.0
8263,380,7,5,6,2900000.0
8264,288,3,1,6,1200000.0
8265,360,3,4,6,2400000.0
8266,80,3,2,2,605000.0
8267,220,6,7,6,2000000.0
8268,70,1,1,2,953000.0
8269,270,1,1,2,370000.0
8270,180,3,3,1,2350000.0
8271,125,3,2,2,948000.0
8272,102,3,2,2,460000.0
8273,125,3,1,4,720000.0
8275,300,4,2,2,1300000.0
8276,270,3,6,3,980000.0
8277,257,4,1,4,1400000.0
8278,125,3,1,4,790000.0
8279,115,3,3,2,650000.0
8280,250,2,2,3,890000.0
8281,180,3,2,2,850000.0
8282,700,5,6,10,5800000.0
8283,250,3,5,4,990000.0
8284,264,5,4,2,2700000.0
8285,125,3,2,2,490000.0
8286,240,3,5,3,1300000.0
8287,490,3,4,4,5000000.0
8288,170,2,3,1,2400000.0
8289,323,3,2,2,841750.0
8290,220,4,4,4,1200000.0
8291,450,3,4,4,3000000.0
8292,200,3,2,2,1700000.0
8293,300,3,4,3,6000000.0
8295,85,2,1,1,385000.0
8296,411,4,6,6,2000000.0
8297,64,4,4,2,532000.0
8298,708,5,7,5,5800000.0
8299,125,3,5,5,900000.0
8300,263,3,3,6,700000.0
8301,600,4,5,8,4500000.0
8302,185,2,1,1,403000.0
8303,197,2,4,3,2565000.0
8304,559,4,5,4,3000000.0
8305,1758,6,8,15,13000000.0
8307,60,2,1,2,465000.0
8308,101,2,1,2,800000.0
8309,250,4,5,3,1800000.0
8310,110,3,2,3,1400000.0
8311,223,3,4,2,1430000.0
8312,100,3,2,1,655000.0
8313,400,4,3,4,585000.0
8314,78,2,1,2,350000.0
8315,149,3,1,2,770000.0
8317,200,2,3,6,1100000.0
8319,800,4,6,8,10000000.0
8320,104,2,4,2,689000.0
8321,120,2,3,2,2100000.0
8322,250,3,3,1,790000.0
8323,103,2,2,1,749000.0
8324,120,3,3,2,380000.0
8325,107,3,4,1,850000.0
8326,82,1,2,1,850000.0
8327,624,4,5,5,3900000.0
8328,795,3,7,6,11990000.0
8329,86,2,1,2,320000.0
8330,120,3,5,3,1800000.0
8331,135,3,1,1,429999.0
8333,170,3,3,4,900000.0
8334,120,2,3,2,1050000.0
8335,250,3,4,2,1200000.0
8336,116,3,2,4,680000.0
8337,200,4,2,3,500000.0
8338,286,3,1,4,1950000.0
8339,240,5,4,3,950000.0
8340,350,4,5,4,2150000.0
8341,121,3,1,3,795000.0
8342,200,2,4,2,1995000.0
8343,368,4,4,4,1950000.0
8344,140,2,1,2,630000.0
8345,126,2,1,2,750000.0
8346,180,4,5,4,1800000.0
8347,160,3,4,6,670000.0
8348,110,2,1,1,354000.0
8349,135,3,3,1,1300000.0
8350,250,3,5,4,2800000.0
8351,100,3,2,4,890000.0
8352,184,3,1,2,840000.0
8353,260,3,1,7,1500000.0
8354,600,4,6,8,3780000.0
8355,727,7,6,7,5799000.0
8356,243,3,3,4,1800000.0
8357,71,2,2,2,420000.0
8358,168,3,3,3,740000.0
8359,350,5,4,3,2200000.0
8360,543,4,7,4,5850000.0
8361,260,5,4,6,575000.0
8362,148,2,2,2,640000.0
8363,100,3,2,3,560000.0
8364,91,2,2,3,615000.0
8365,114,3,2,3,860000.0
8366,180,3,2,2,550000.0
8367,402,4,3,10,9800000.0
8369,158,3,4,2,600000.0
8370,135,3,2,3,1100000.0
8371,449,3,3,5,7500000.0
8372,200,2,3,2,1000000.0
8373,230,5,3,5,1500000.0
8374,100,2,1,1,400000.0
8375,285,3,2,3,1920000.0
8376,304,3,5,2,1700000.0
8377,800,4,3,10,1200000.0
8378,301,3,4,5,2100000.0
8379,135,2,1,2,304500.0
8380,160,3,1,2,670000.0
8382,450,4,1,8,3500000.0
8383,183,3,2,2,257600.0
8384,390,2,1,4,1000000.0
8385,150,3,2,5,950000.0
8386,63,2,2,1,280000.0
8387,94,3,3,2,532000.0
8388,104,2,1,1,430000.0
8389,912,4,6,10,32000000.0
8391,180,4,3,5,1578010.0
8392,150,3,4,3,850000.0
8393,130,3,4,3,2350000.0
8394,416,6,4,6,1700000.0
8395,194,4,1,4,1490000.0
8396,100,3,3,2,850000.0
8397,330,3,5,3,3900000.0
8398,140,4,4,6,1000000.0
8399,90,3,2,4,1000000.0
8400,149,3,1,2,595000.0
8401,165,4,3,4,1380000.0
8402,215,3,2,4,1100000.0
8403,260,3,3,4,859000.0
8404,288,4,4,2,2190000.0
8405,45,2,2,2,370000.0
8406,936,4,6,5,26000000.0
8408,200,3,4,4,2350000.0
8409,200,3,2,3,1600000.0
8410,170,2,4,2,3300000.0
8411,176,2,1,3,286000.0
8412,190,3,3,3,900000.0
8414,200,3,2,3,700000.0
8415,110,3,2,2,650000.0
8416,250,3,1,3,1600000.0
8417,285,4,3,3,636000.0
8418,1800,6,10,20,19000000.0
8419,200,3,2,4,650000.0
8420,450,5,5,5,3100000.0
8421,800,3,2,4,1600000.0
8422,120,2,1,1,800000.0
8423,98,2,1,2,590000.0
8424,350,4,5,8,1600000.0
8425,165,2,2,2,899000.0
8426,177,3,2,3,2875000.0
8427,250,3,4,3,1100000.0
8428,133,3,4,2,850000.0
8429,125,2,2,2,530000.0
8430,147,3,3,3,890000.0
8431,600,3,6,4,12000000.0
8432,130,2,2,1,650000.0
8433,276,3,3,6,950000.0
8434,254,3,3,2,1900000.0
8435,350,4,2,1,940000.0
8436,140,3,3,2,799000.0
8437,390,4,3,4,2250000.0
8438,75,2,2,2,700000.0
8439,72,2,1,2,380000.0
8440,182,3,1,2,165000.0
8441,200,3,4,4,1990000.0
8442,173,2,2,4,1250000.0
8443,289,4,3,2,2500000.0
8444,100,2,2,1,499998.0
8445,200,3,3,4,7920000.0
8446,135,3,1,2,1190000.0
8447,190,3,1,2,1400000.0
8448,568,4,5,4,5500000.0
8449,1100,4,10,8,3500000.0
8450,330,3,6,4,1690000.0
8451,520,3,3,2,2500000.0
8452,145,3,3,3,689000.0
8453,150,4,3,2,570000.0
8454,220,3,3,1,780000.0
8455,400,4,3,5,2700000.0
8456,100,2,2,1,495000.0
8457,253,3,4,8,1650000.0
8458,400,4,2,4,1600003.0
8459,420,4,1,6,3000000.0
8460,450,4,1,10,2500000.0
8461,150,2,1,2,650000.0
8462,70,2,1,1,380000.0
8463,750,5,8,8,4200000.0
8464,250,5,5,2,1490000.0
8466,159,3,1,2,640000.0
8467,337,4,6,3,2549800.0
8468,138,3,2,3,540000.0
8469,90,4,4,2,630000.0
8470,160,3,4,4,1200000.0
8472,300,3,1,4,1600000.0
8473,476,4,5,5,8200000.0
8474,395,3,3,2,2200000.0
8475,200,3,3,3,849000.0
8476,90,2,1,3,532000.0
8478,90,2,3,1,369000.0
8479,190,3,2,2,900000.0
8480,648,4,7,6,12500000.0
8481,180,3,4,4,1300000.0
8482,130,3,3,2,395000.0
8483,103,2,3,2,622500.0
8484,128,2,2,2,719999.0
8485,120,2,2,1,880000.0
8486,80,2,2,1,640000.0
8487,261,3,5,2,1800000.0
8488,470,4,5,6,18000000.0
8489,190,3,3,2,950000.0
8490,224,3,5,4,1648000.0
8491,390,3,4,10,2000000.0
8492,150,3,2,4,650000.0
8493,280,3,4,2,1030000.0
8494,224,3,3,4,1650000.0
8495,70,2,2,1,550000.0
8496,215,2,2,2,480000.0
8497,150,3,3,3,550000.0
8498,100,2,2,2,530000.0
8499,228,3,5,2,2350000.0
8500,400,3,3,3,5500000.0
8501,140,2,3,1,650000.0
8502,210,4,4,4,1800000.0
8503,113,3,3,3,790000.0
8504,200,4,6,6,1200000.0
8505,200,4,4,4,600000.0
8506,125,3,2,3,550000.0
8507,114,3,4,2,690000.0
8508,208,3,3,4,1400000.0
8510,258,3,3,4,420000.0
8511,450,5,6,5,3200000.0
8512,130,2,1,2,640000.0
8513,120,3,2,2,365000.0
8514,240,3,4,8,899000.0
8515,103,4,3,2,1150000.0
8516,229,3,3,3,2200000.0
8517,209,4,4,2,950000.0
8518,130,2,1,1,367929.0
8519,428,5,7,3,2800000.0
8520,279,3,6,4,1690000.0
8521,229,3,3,3,2200000.0
8522,209,4,4,2,950000.0
8523,130,2,1,1,367929.0
8524,428,5,7,3,2800000.0
8525,279,3,6,4,1690000.0
8526,123,2,2,2,530000.0
8527,1300,6,10,8,6000000.0
8528,366,4,5,4,1378000.0
8529,179,3,1,2,1300000.0
8530,400,6,6,6,4600000.0
8531,256,3,4,3,823400.0
8533,640,4,6,4,4390000.0
8534,106,2,2,2,598000.0
8537,120,3,2,3,590000.0
8538,80,2,1,1,430000.0
8539,138,3,2,3,1060000.0
8540,600,4,4,4,1599000.0
8541,204,3,1,2,1300000.0
8542,250,2,1,1,386250.0
8543,250,3,5,6,1200000.0
8544,1423,4,5,10,4500000.0
8545,207,3,3,4,2200000.0
8546,257,3,3,5,1498000.0
8547,292,3,2,2,2600000.0
8549,434,3,3,7,1450000.0
8550,130,3,5,3,585000.0
8551,335,4,4,4,2500000.0
8552,150,3,2,2,725000.0
8553,121,2,1,2,264214.0
8554,560,4,6,8,850000.0
8555,271,6,5,1,1485000.0
8557,120,3,2,4,750000.0
8558,160,3,1,3,1100000.0
8559,180,3,3,2,1080000.0
8560,466,8,6,7,2990000.0
8562,162,3,5,5,1050000.0
8563,148,3,4,4,690000.0
8564,289,3,1,3,1580000.0
8565,170,3,4,5,850000.0
8566,400,2,2,2,900000.0
8567,133,3,1,3,850000.0
8568,180,3,2,4,750000.0
8569,450,4,9,4,3100000.0
8570,80,2,2,2,400000.0
8571,347,4,6,8,2120000.0
8572,723,3,7,4,16497000.0
8573,316,4,1,6,1500000.0
8574,259,3,4,2,1500000.0
8575,460,3,3,2,1300000.0
8576,390,4,5,5,5100000.0
8577,80,2,2,2,595000.0
8578,29,1,1,1,300000.0
8579,250,3,1,5,800000.0
8580,277,3,4,2,1400000.0
8582,100,2,2,1,300000.0
8583,300,3,1,4,1700000.0
8584,200,3,2,6,800000.0
8585,130,3,3,1,1690000.0
8586,320,5,5,4,2850000.0
8587,280,3,3,3,2200000.0
8589,500,4,4,4,5000000.0
8590,100,5,3,20,900000.0
8591,694,4,6,6,3890000.0
8592,320,3,5,2,1800000.0
8593,450,4,6,4,3739000.0
8594,145,4,3,5,855000.0
8595,212,3,1,2,980000.0
8596,250,3,2,1,700000.0
8597,100,3,2,2,650000.0
8598,220,3,1,3,1790000.0
8599,339,4,4,4,3900000.0
8600,155,3,3,2,750000.0
8601,400,4,1,5,4300000.0
8602,120,2,2,2,360000.0
8603,460,4,5,4,5500000.0
8604,140,3,1,2,385000.0
8605,110,3,1,2,790000.0
8606,291,3,5,3,3900000.0
8607,120,3,2,2,763200.0
8608,500,5,5,4,900000.0
8610,131,3,1,2,850000.0
8611,340,3,2,3,999000.0
8612,265,3,4,5,1600000.0
8613,252,3,2,6,1500000.0
8614,415,3,5,8,7980000.0
8615,167,3,1,3,795000.0
8617,450,4,3,8,1600000.0
8618,263,3,3,4,1300000.0
8619,453,3,7,6,2120000.0
8620,261,3,3,2,800000.0
8621,140,3,3,2,480000.0
8622,211,4,3,5,970000.0
8623,120,3,1,4,795000.0
8624,170,3,4,10,965000.0
8625,783,5,6,8,7500000.0
8626,600,3,4,6,2750000.0
8627,200,4,4,2,890000.0
8628,170,3,3,2,890000.0
8629,300,4,2,4,2000000.0
8630,254,3,5,3,1200000.0
8631,678,4,5,5,5000000.0
8632,147,3,2,2,700000.0
8633,140,3,1,2,570000.0
8634,208,3,5,5,2000000.0
8635,108,2,2,2,680000.0
8636,640,4,6,5,5800000.0
8637,180,3,3,4,700000.0
8638,110,3,2,2,1399000.0
8639,65,2,1,2,300000.0
8640,166,3,2,2,1350000.0
8641,85,2,2,3,380000.0
8642,457,4,6,4,2500000.0
8643,140,2,2,2,678000.0
8644,678,4,8,8,6895000.0
8645,280,3,5,6,1750000.0
8646,124,2,1,2,649990.0
8647,390,4,6,5,1600000.0
8649,135,4,3,5,1050000.0
8650,61,2,2,1,399000.0
8651,91,2,2,1,720000.0
8652,420,4,1,4,1990000.0
8653,220,3,1,2,795000.0
8654,100,3,2,2,465000.0
8655,90,4,3,2,470000.0
8656,100,3,2,2,2500000.0
8657,300,3,4,2,3900000.0
8658,750,5,9,4,8000000.0
8659,80,2,1,2,430000.0
8660,473,5,7,4,6600000.0
8661,98,3,2,3,509000.0
8662,150,3,3,2,740000.0
8663,550,4,8,4,15958000.0
8664,430,4,4,4,3800000.0
8665,300,5,4,4,515000.0
8667,327,4,4,5,1600000.0
8668,388,3,5,3,2300000.0
8669,250,4,2,2,970000.0
8670,357,3,4,5,3600000.0
8671,250,2,2,2,600000.0
8672,163,2,1,3,880000.0
8673,283,3,5,2,1150000.0
8674,850,4,4,6,6500000.0
8675,372,4,5,4,4650000.0
8676,125,3,3,2,880000.0
8677,270,3,4,5,1150000.0
8678,146,2,1,1,600000.0
8679,753,4,5,6,14000000.0
8680,120,2,1,2,477000.0
8681,250,3,4,3,1600000.0
8682,149,3,1,3,790000.0
8683,450,3,3,2,1500000.0
8684,400,5,6,10,2690000.0
8685,200,3,2,3,750000.0
8686,200,3,3,4,1200000.0
8687,46,2,2,1,290000.0
8688,290,3,4,4,600000.0
8689,110,2,1,2,420000.0
8690,255,3,3,7,1389000.0
8691,135,3,1,2,850000.0
8692,247,3,3,2,1500000.0
8693,104,2,1,1,450000.0
8694,270,3,4,4,3000000.0
8695,315,3,2,3,2000000.0
8696,120,3,2,3,650000.0
8698,157,3,4,4,1280000.0
8699,332,3,4,3,5000000.0
8700,125,3,4,2,430000.0
8701,130,3,3,2,395000.0
8702,103,2,3,2,622500.0
